Current Unix Time (s),Milliseconds (ms),ADCS State,Attitude Estimation Mode,Control Mode,CubeControl Signal Enabled,CubeControl Motor Enabled,CubeSense Enabled,GPS Receiver Enabled,GPS LNA Power Enabled,Motor Driver Enabled,Magnetometer Deployment Enabled,Configuration Load Error,Orbit Parameters Load Error,CubeSense Communications Error,CubeControl Signal Communications Error,CubeControl Motor Communications Error,CubeSense Node Identification Error,CubeControl Signal Identification Error,CubeControl Motor Identification Error,Magnetometer Deployment Power Error,1s Control Loop Time Exceeded,Magnetometer Range Error,Sun Sensor Overcurrent Detected,Sun Sensor Busy Error,Sun Sensor Detection Error,Wheel Control Error,Nadir Sensor Overcurrent Detected,Nadir Sensor Busy Error,Nadir Sensor Detection Error,Estimation Error,Rate Sensor Range Error,Wheel Speed Range Error,Coarse Sun Sensor Error,Orbit Parameters are Invalid,Configuration is Invalid,Control Mode Change is not allowed,Estimator Change is not allowed,Modelled and measured magnetic field differs in size,SRAM Latch-up Error,SD Card Error,Node Recovery Error,Steady-State Y-Thomson detected,TRIAD and EKF reports same attitude,Sun is Above Local Horizon,Estimated Roll Angle (deg),Estimated Pitch Angle (deg),Estimated Yaw Angle (deg),Estimated X Anglular Rate (deg/s),Estimated Y Anglular Rate (deg/s),Estimated Z Anglular Rate (deg/s),Nadir X,Nadir Y,Nadir Z,X Angular Rate (deg/s),Y Angular Rate (deg/s),Z Angular Rate (deg/s),Nadir centroid X (deg),Nadir centroid Y (deg),Busy Status,Detection result,Sun centroid X (deg),Sun centroid Y (deg),Busy Status,Detection result,CSS1,CSS2,CSS3,CSS4,CSS5,CSS6,MagX,MagY,MagZ,CubeSense 3V3 Current (mA),CubeSense Nadir SRAM Current (mA),CubeSense Sun SRAM Current (mA),ARM CPU Temperature (C),CubeControl 3V3 Current (mA),CubeControl 5V Current (mA),CubeControl Vbat Current (mA),Magnetorquer Current (mA),Momentum Wheel Current (mA),Rate Sensor Temperature (C),Magnetometer Temperature (C)
1420251669,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.17,0,0,0,0,0,0,0.53,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,4,3,0,22742,-11801,11.6,0,0,7,50.29296875,11.23046875,14.6484375,5,3.91,11,0
1420251670,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.17,0,0,0,0,0,0,0.53,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,22586,-11799,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.2,3.95,11,0
1420251671,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.17,0,0,0,0,0,0,0.54,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,22409,-11797,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.2,3.91,11,0
1420251672,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.17,0,0,0,0,0,0,0.54,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,22257,-11795,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
1420251673,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.16,0,0,0,0,0,0,0.54,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,22104,-11790,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
1420251674,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.16,0,0,0,0,0,0,0.54,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,21964,-11793,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
1420251675,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.16,0,0,0,0,0,0,0.54,0,0,204.84,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,21825,-11802,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
1420251676,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.16,0,0,0,0,0,0,0.54,0,0,13.53,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,4,4,3,0,21677,-11802,10.3,0,0,7,50.29296875,11.23046875,14.6484375,4.9,3.91,11,0
1420251677,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.15,0,0,0,0,0,0,0.54,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,4,3,3,0,21527,-11783,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5,3.95,11,0
1420251678,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.14,0,0,0,0,0,0,0.54,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,4,3,3,0,21392,-11774,10.3,0,0,6,50.29296875,11.23046875,14.6484375,4.9,3.91,11,0
1420251679,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.14,0,0,0,0,0,0,0.54,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,21267,-11775,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
1420251680,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.14,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,21137,-11766,11.6,0,0,7,50.29296875,11.23046875,14.6484375,5,3.91,11,0
1420251681,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.14,0,0,0,0,0,0,0.55,0,0,204.84,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,21007,-11764,10.3,0,0,7,50.29296875,11.23046875,14.6484375,4.9,3.91,11,0
1420251682,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.13,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,4,3,0,20895,-11753,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5,3.91,11,0
1420251683,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.13,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,20775,-11744,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5,3.91,11,0
1420251684,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.12,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,20674,-11747,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.95,11,0
1420251685,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.12,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,20566,-11735,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
1420251686,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.11,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,20462,-11720,10.3,0,0,7,50.29296875,11.23046875,14.6484375,4.9,3.91,11,0
1420251687,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.12,0,0,0,0,0,0,0.54,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,20359,-11735,11.6,0,0,7,50.29296875,11.23046875,14.6484375,4.9,3.91,11,0
1420251688,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.11,0,0,0,0,0,0,0.54,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,20254,-11713,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.95,11,0
1420251689,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.36,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,9,12,8,4,9,9,0,20733,-12498,10.3,0,0,7,51.26953125,1.46484375,9.27734375,5,3.91,11,0
1420251690,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.03,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,20091,-11702,10.3,0,0,7,50.29296875,11.23046875,14.6484375,4.5,3.91,11,0
1420251691,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.04,0,0,0,0,0,0,0.54,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,20004,-11695,11.6,0,0,7,50.29296875,11.23046875,14.6484375,5,3.91,11,0
1420251692,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.06,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,19920,-11699,11.6,0,0,7,50.29296875,11.23046875,14.6484375,5,3.91,11,0
1420251693,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.06,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,19859,-11691,10.3,0,0,7,50.29296875,11.23046875,14.6484375,4.9,3.95,11,0
1420251694,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.06,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,4,3,3,0,19784,-11683,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
1420251695,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.07,0,0,0,0,0,0,0.56,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,4,3,0,19718,-11682,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.2,3.91,11,0
1420251696,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.08,0,0,0,0,0,0,0.56,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,4,3,3,0,19643,-11695,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
1420251697,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.07,0,0,0,0,0,0,0.55,0,0,204.84,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,19589,-11688,11.6,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
1420251698,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.07,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,19532,-11685,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
1420251699,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.06,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,19499,-11680,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
1420251700,437,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.06,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,19440,-11684,10.3,0,0,7,50.29296875,12.6953125,14.6484375,5,3.91,11,0
1420251701,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.07,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,19383,-11694,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
1420251702,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.06,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,4,3,3,0,19359,-11692,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5,3.95,11,0
1420251703,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.06,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,19319,-11701,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
1420251704,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.06,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,3,0,19279,-11700,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
1420251705,433,Enabled,MagnetometerRate,None,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-0.04,0,0,0,0,0,0,0.55,0,0,0,Idle,NotEnoughEdges,0,0,Idle,SunNotFound,3,3,3,3,3,4,0,19264,-11692,10.3,0,0,7,50.29296875,11.23046875,14.6484375,5.1,3.91,11,0
